transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,unit_cost,category,total_amount,total_cost,margin
TRX_02552,CUST_0595,2024-11-05 21:06:25.352892,PROD_011,8,1261.29,981.75,C,10090.32,7854.0,2236.3199999999997
TRX_04177,CUST_0236,2024-11-05 21:06:25.352892,PROD_009,5,4047.44,2246.43,C,20237.2,11232.15,9005.050000000001
TRX_09173,CUST_0719,2024-11-05 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_08970,CUST_0070,2024-11-05 21:06:25.352892,PROD_047,1,626.95,364.93,C,626.95,364.93,262.02000000000004
TRX_06383,CUST_0088,2024-11-05 21:06:25.352892,PROD_001,7,4919.6,3065.48,B,34437.200000000004,21458.36,12978.840000000004
TRX_08506,CUST_0928,2024-11-05 21:06:25.352892,PROD_006,7,2005.7,1109.97,B,14039.9,7769.79,6270.11
TRX_08429,CUST_0980,2024-11-06 21:06:25.352892,PROD_014,2,1217.51,704.43,C,2435.02,1408.86,1026.16
TRX_04379,CUST_0687,2024-11-06 21:06:25.352892,PROD_013,4,1832.29,982.91,C,7329.16,3931.64,3397.52
TRX_06874,CUST_0445,2024-11-06 21:06:25.352892,PROD_047,5,626.95,364.93,C,3134.75,1824.65,1310.1
TRX_04886,CUST_0090,2024-11-06 21:06:25.352892,PROD_013,2,1832.29,982.91,C,3664.58,1965.82,1698.76
TRX_09580,CUST_0775,2024-11-06 21:06:25.352892,PROD_006,4,2005.7,1109.97,B,8022.8,4439.88,3582.92
TRX_07504,CUST_0978,2024-11-06 21:06:25.352892,PROD_018,2,1252.16,565.29,B,2504.32,1130.58,1373.7400000000002
TRX_09617,CUST_0349,2024-11-06 21:06:25.352892,PROD_011,2,1261.29,981.75,C,2522.58,1963.5,559.0799999999999
TRX_05804,CUST_0275,2024-11-06 21:06:25.352892,PROD_030,5,1761.03,988.12,A,8805.15,4940.6,3864.5499999999993
TRX_06999,CUST_0765,2024-11-06 21:06:25.352892,PROD_009,6,4047.44,2246.43,C,24284.64,13478.579999999998,10806.060000000001
TRX_06577,CUST_0267,2024-11-06 21:06:25.352892,PROD_001,2,4919.6,3065.48,B,9839.2,6130.96,3708.2400000000007
TRX_01154,CUST_0094,2024-11-06 21:06:25.352892,PROD_004,5,2138.79,1151.56,A,10693.95,5757.799999999999,4936.1500000000015
TRX_01803,CUST_0721,2024-11-06 21:06:25.352892,PROD_012,8,2238.69,1000.42,B,17909.52,8003.36,9906.16
TRX_00039,CUST_0975,2024-11-06 21:06:25.352892,PROD_013,9,1832.29,982.91,C,16490.61,8846.19,7644.42
TRX_08371,CUST_0203,2024-11-07 21:06:25.352892,PROD_049,3,193.47,101.77,A,580.41,305.31,275.09999999999997
TRX_06025,CUST_0436,2024-11-07 21:06:25.352892,PROD_010,3,2371.76,1797.48,A,7115.280000000001,5392.4400000000005,1722.8400000000001
TRX_08524,CUST_0146,2024-11-07 21:06:25.352892,PROD_000,5,3477.55,2692.13,C,17387.75,13460.650000000001,3927.0999999999985
TRX_01626,CUST_0849,2024-11-07 21:06:25.352892,PROD_019,5,2818.63,2168.59,A,14093.150000000001,10842.95,3250.2000000000007
TRX_09325,CUST_0924,2024-11-07 21:06:25.352892,PROD_004,7,2138.79,1151.56,A,14971.529999999999,8060.92,6910.609999999999
TRX_00226,CUST_0954,2024-11-07 21:06:25.352892,PROD_018,4,1252.16,565.29,B,5008.64,2261.16,2747.4800000000005
TRX_06907,CUST_0606,2024-11-07 21:06:25.352892,PROD_007,5,2892.56,2205.63,C,14462.8,11028.150000000001,3434.649999999998
TRX_07148,CUST_0873,2024-11-07 21:06:25.352892,PROD_021,7,773.23,433.97,B,5412.610000000001,3037.79,2374.8200000000006
TRX_09281,CUST_0433,2024-11-07 21:06:25.352892,PROD_019,8,2818.63,2168.59,A,22549.04,17348.72,5200.32
TRX_01411,CUST_0720,2024-11-08 21:06:25.352892,PROD_005,7,3619.52,2769.28,C,25336.64,19384.960000000003,5951.679999999997
TRX_02045,CUST_0213,2024-11-08 21:06:25.352892,PROD_018,1,1252.16,565.29,B,1252.16,565.29,686.8700000000001
TRX_05699,CUST_0943,2024-11-08 21:06:25.352892,PROD_045,9,447.63,329.16,C,4028.67,2962.44,1066.23
TRX_04080,CUST_0714,2024-11-08 21:06:25.352892,PROD_026,9,1097.93,496.32,A,9881.37,4466.88,5414.490000000001
TRX_01135,CUST_0558,2024-11-08 21:06:25.352892,PROD_001,3,4919.6,3065.48,B,14758.800000000001,9196.44,5562.360000000001
TRX_01214,CUST_0040,2024-11-08 21:06:25.352892,PROD_046,4,795.76,507.2,C,3183.04,2028.8,1154.24
TRX_05343,CUST_0504,2024-11-08 21:06:25.352892,PROD_007,8,2892.56,2205.63,C,23140.48,17645.04,5495.439999999999
TRX_01080,CUST_0857,2024-11-08 21:06:25.352892,PROD_015,5,2334.71,1409.27,A,11673.55,7046.35,4627.199999999999
TRX_00220,CUST_0197,2024-11-08 21:06:25.352892,PROD_023,4,1571.04,937.74,C,6284.16,3750.96,2533.2
TRX_07369,CUST_0279,2024-11-08 21:06:25.352892,PROD_008,3,3863.62,1945.45,C,11590.86,5836.35,5754.51
TRX_00163,CUST_0698,2024-11-08 21:06:25.352892,PROD_000,5,3477.55,2692.13,C,17387.75,13460.650000000001,3927.0999999999985
TRX_08055,CUST_0013,2024-11-09 21:06:25.352892,PROD_023,6,1571.04,937.74,C,9426.24,5626.4400000000005,3799.7999999999993
TRX_01136,CUST_0935,2024-11-09 21:06:25.352892,PROD_013,2,1832.29,982.91,C,3664.58,1965.82,1698.76
TRX_05470,CUST_0280,2024-11-09 21:06:25.352892,PROD_023,3,1571.04,937.74,C,4713.12,2813.2200000000003,1899.8999999999996
TRX_02290,CUST_0619,2024-11-09 21:06:25.352892,PROD_018,1,1252.16,565.29,B,1252.16,565.29,686.8700000000001
TRX_02266,CUST_0569,2024-11-09 21:06:25.352892,PROD_008,9,3863.62,1945.45,C,34772.58,17509.05,17263.530000000002
TRX_04495,CUST_0486,2024-11-09 21:06:25.352892,PROD_015,4,2334.71,1409.27,A,9338.84,5637.08,3701.76
TRX_01141,CUST_0186,2024-11-09 21:06:25.352892,PROD_006,3,2005.7,1109.97,B,6017.1,3329.91,2687.1900000000005
TRX_02454,CUST_0458,2024-11-09 21:06:25.352892,PROD_004,3,2138.79,1151.56,A,6416.37,3454.68,2961.69
TRX_03316,CUST_0773,2024-11-09 21:06:25.352892,PROD_042,5,196.6,93.88,A,983.0,469.4,513.6
TRX_09260,CUST_0199,2024-11-09 21:06:25.352892,PROD_015,2,2334.71,1409.27,A,4669.42,2818.54,1850.88
TRX_03104,CUST_0776,2024-11-09 21:06:25.352892,PROD_021,7,773.23,433.97,B,5412.610000000001,3037.79,2374.8200000000006
TRX_06375,CUST_0637,2024-11-09 21:06:25.352892,PROD_033,9,1277.14,753.49,B,11494.26,6781.41,4712.85
TRX_05531,CUST_0250,2024-11-09 21:06:25.352892,PROD_020,2,966.92,466.64,A,1933.84,933.28,1000.56
TRX_01316,CUST_0652,2024-11-09 21:06:25.352892,PROD_024,4,1357.16,847.18,C,5428.64,3388.72,2039.9200000000005
TRX_01523,CUST_0496,2024-11-09 21:06:25.352892,PROD_009,4,4047.44,2246.43,C,16189.76,8985.72,7204.040000000001
TRX_00004,CUST_0077,2024-11-09 21:06:25.352892,PROD_020,7,966.92,466.64,A,6768.44,3266.48,3501.9599999999996
TRX_02601,CUST_0109,2024-11-09 21:06:25.352892,PROD_003,8,3651.36,2409.85,C,29210.88,19278.8,9932.080000000002
TRX_08858,CUST_0241,2024-11-09 21:06:25.352892,PROD_014,3,1217.51,704.43,C,3652.5299999999997,2113.29,1539.2399999999998
TRX_08363,CUST_0511,2024-11-09 21:06:25.352892,PROD_001,5,4919.6,3065.48,B,24598.0,15327.4,9270.6
TRX_04609,CUST_0250,2024-11-09 21:06:25.352892,PROD_009,2,4047.44,2246.43,C,8094.88,4492.86,3602.0200000000004
TRX_04821,CUST_0600,2024-11-10 21:06:25.352892,PROD_019,9,2818.63,2168.59,A,25367.670000000002,19517.31,5850.360000000001
TRX_01310,CUST_0369,2024-11-10 21:06:25.352892,PROD_010,3,2371.76,1797.48,A,7115.280000000001,5392.4400000000005,1722.8400000000001
TRX_06349,CUST_0462,2024-11-10 21:06:25.352892,PROD_028,7,1203.13,842.54,B,8421.91,5897.78,2524.13
TRX_09673,CUST_0499,2024-11-10 21:06:25.352892,PROD_009,9,4047.44,2246.43,C,36426.96,20217.87,16209.09
TRX_05660,CUST_0775,2024-11-10 21:06:25.352892,PROD_000,3,3477.55,2692.13,C,10432.650000000001,8076.39,2356.260000000001
TRX_02851,CUST_0771,2024-11-10 21:06:25.352892,PROD_006,3,2005.7,1109.97,B,6017.1,3329.91,2687.1900000000005
TRX_09370,CUST_0106,2024-11-10 21:06:25.352892,PROD_010,7,2371.76,1797.48,A,16602.32,12582.36,4019.959999999999
TRX_08397,CUST_0470,2024-11-10 21:06:25.352892,PROD_000,1,3477.55,2692.13,C,3477.55,2692.13,785.4200000000001
TRX_07046,CUST_0281,2024-11-10 21:06:25.352892,PROD_002,2,2092.37,1191.71,B,4184.74,2383.42,1801.3199999999997
TRX_07651,CUST_0103,2024-11-10 21:06:25.352892,PROD_015,8,2334.71,1409.27,A,18677.68,11274.16,7403.52
TRX_04673,CUST_0127,2024-11-10 21:06:25.352892,PROD_022,3,1778.38,1357.37,B,5335.14,4072.1099999999997,1263.0300000000007
TRX_00411,CUST_0327,2024-11-10 21:06:25.352892,PROD_019,3,2818.63,2168.59,A,8455.89,6505.77,1950.119999999999
TRX_06655,CUST_0885,2024-11-11 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_01955,CUST_0272,2024-11-11 21:06:25.352892,PROD_014,3,1217.51,704.43,C,3652.5299999999997,2113.29,1539.2399999999998
TRX_05377,CUST_0244,2024-11-11 21:06:25.352892,PROD_043,6,258.17,140.31,A,1549.02,841.86,707.16
TRX_06922,CUST_0194,2024-11-11 21:06:25.352892,PROD_009,2,4047.44,2246.43,C,8094.88,4492.86,3602.0200000000004
TRX_06816,CUST_0823,2024-11-11 21:06:25.352892,PROD_014,4,1217.51,704.43,C,4870.04,2817.72,2052.32
TRX_07574,CUST_0851,2024-11-11 21:06:25.352892,PROD_015,8,2334.71,1409.27,A,18677.68,11274.16,7403.52
TRX_05168,CUST_0586,2024-11-11 21:06:25.352892,PROD_006,3,2005.7,1109.97,B,6017.1,3329.91,2687.1900000000005
TRX_09589,CUST_0638,2024-11-11 21:06:25.352892,PROD_015,8,2334.71,1409.27,A,18677.68,11274.16,7403.52
TRX_03928,CUST_0409,2024-11-11 21:06:25.352892,PROD_024,9,1357.16,847.18,C,12214.44,7624.62,4589.820000000001
TRX_09893,CUST_0830,2024-11-11 21:06:25.352892,PROD_006,8,2005.7,1109.97,B,16045.6,8879.76,7165.84
TRX_03766,CUST_0538,2024-11-11 21:06:25.352892,PROD_011,2,1261.29,981.75,C,2522.58,1963.5,559.0799999999999
TRX_01035,CUST_0442,2024-11-11 21:06:25.352892,PROD_020,3,966.92,466.64,A,2900.7599999999998,1399.92,1500.8399999999997
TRX_07952,CUST_0945,2024-11-11 21:06:25.352892,PROD_017,8,1983.19,1044.85,B,15865.52,8358.8,7506.720000000001
TRX_06010,CUST_0655,2024-11-11 21:06:25.352892,PROD_029,1,1659.23,710.94,A,1659.23,710.94,948.29
TRX_03585,CUST_0494,2024-11-11 21:06:25.352892,PROD_003,7,3651.36,2409.85,C,25559.52,16868.95,8690.57
TRX_02640,CUST_0829,2024-11-11 21:06:25.352892,PROD_019,5,2818.63,2168.59,A,14093.150000000001,10842.95,3250.2000000000007
TRX_06825,CUST_0813,2024-11-11 21:06:25.352892,PROD_015,9,2334.71,1409.27,A,21012.39,12683.43,8328.96
TRX_00064,CUST_0166,2024-11-12 21:06:25.352892,PROD_000,2,3477.55,2692.13,C,6955.1,5384.26,1570.8400000000001
TRX_02294,CUST_0634,2024-11-12 21:06:25.352892,PROD_029,8,1659.23,710.94,A,13273.84,5687.52,7586.32
TRX_09247,CUST_0916,2024-11-12 21:06:25.352892,PROD_021,6,773.23,433.97,B,4639.38,2603.82,2035.56
TRX_07869,CUST_0553,2024-11-12 21:06:25.352892,PROD_018,1,1252.16,565.29,B,1252.16,565.29,686.8700000000001
TRX_09166,CUST_0028,2024-11-12 21:06:25.352892,PROD_011,8,1261.29,981.75,C,10090.32,7854.0,2236.3199999999997
TRX_06746,CUST_0864,2024-11-12 21:06:25.352892,PROD_005,2,3619.52,2769.28,C,7239.04,5538.56,1700.4799999999996
TRX_05734,CUST_0459,2024-11-12 21:06:25.352892,PROD_025,8,1256.24,630.8,B,10049.92,5046.4,5003.52
TRX_05439,CUST_0191,2024-11-12 21:06:25.352892,PROD_028,2,1203.13,842.54,B,2406.26,1685.08,721.1800000000003
TRX_03690,CUST_0844,2024-11-12 21:06:25.352892,PROD_010,2,2371.76,1797.48,A,4743.52,3594.96,1148.5600000000004
TRX_02413,CUST_0570,2024-11-12 21:06:25.352892,PROD_003,6,3651.36,2409.85,C,21908.16,14459.099999999999,7449.060000000001
TRX_03421,CUST_0325,2024-11-12 21:06:25.352892,PROD_004,1,2138.79,1151.56,A,2138.79,1151.56,987.23
TRX_00435,CUST_0195,2024-11-12 21:06:25.352892,PROD_016,2,1150.83,720.2,C,2301.66,1440.4,861.2599999999998
TRX_05264,CUST_0530,2024-11-12 21:06:25.352892,PROD_001,9,4919.6,3065.48,B,44276.4,27589.32,16687.08
TRX_05210,CUST_0429,2024-11-12 21:06:25.352892,PROD_027,6,779.45,481.39,C,4676.700000000001,2888.34,1788.3600000000006
TRX_03912,CUST_0536,2024-11-13 21:06:25.352892,PROD_034,4,1276.64,563.92,C,5106.56,2255.68,2850.8800000000006
TRX_00386,CUST_0844,2024-11-13 21:06:25.352892,PROD_016,4,1150.83,720.2,C,4603.32,2880.8,1722.5199999999995
TRX_05137,CUST_0777,2024-11-13 21:06:25.352892,PROD_049,9,193.47,101.77,A,1741.23,915.93,825.3000000000001
TRX_00335,CUST_0967,2024-11-13 21:06:25.352892,PROD_000,5,3477.55,2692.13,C,17387.75,13460.650000000001,3927.0999999999985
TRX_05037,CUST_0869,2024-11-13 21:06:25.352892,PROD_025,7,1256.24,630.8,B,8793.68,4415.599999999999,4378.080000000001
TRX_03850,CUST_0552,2024-11-13 21:06:25.352892,PROD_002,1,2092.37,1191.71,B,2092.37,1191.71,900.6599999999999
TRX_09944,CUST_0979,2024-11-13 21:06:25.352892,PROD_002,3,2092.37,1191.71,B,6277.11,3575.13,2701.9799999999996
TRX_05378,CUST_0219,2024-11-13 21:06:25.352892,PROD_019,4,2818.63,2168.59,A,11274.52,8674.36,2600.16
TRX_09511,CUST_0562,2024-11-13 21:06:25.352892,PROD_005,7,3619.52,2769.28,C,25336.64,19384.960000000003,5951.679999999997
TRX_03964,CUST_0753,2024-11-14 21:06:25.352892,PROD_015,8,2334.71,1409.27,A,18677.68,11274.16,7403.52
TRX_03645,CUST_0378,2024-11-14 21:06:25.352892,PROD_014,3,1217.51,704.43,C,3652.5299999999997,2113.29,1539.2399999999998
TRX_06007,CUST_0684,2024-11-14 21:06:25.352892,PROD_048,6,919.63,563.09,B,5517.78,3378.54,2139.24
TRX_06321,CUST_0551,2024-11-14 21:06:25.352892,PROD_011,6,1261.29,981.75,C,7567.74,5890.5,1677.2399999999998
TRX_07687,CUST_0681,2024-11-14 21:06:25.352892,PROD_007,1,2892.56,2205.63,C,2892.56,2205.63,686.9299999999998
TRX_02620,CUST_0048,2024-11-14 21:06:25.352892,PROD_012,1,2238.69,1000.42,B,2238.69,1000.42,1238.27
TRX_08304,CUST_0070,2024-11-14 21:06:25.352892,PROD_025,6,1256.24,630.8,B,7537.4400000000005,3784.7999999999997,3752.640000000001
TRX_09157,CUST_0741,2024-11-14 21:06:25.352892,PROD_019,1,2818.63,2168.59,A,2818.63,2168.59,650.04
TRX_00068,CUST_0730,2024-11-14 21:06:25.352892,PROD_035,9,832.36,459.51,B,7491.24,4135.59,3355.6499999999996
TRX_06426,CUST_0293,2024-11-15 21:06:25.352892,PROD_019,3,2818.63,2168.59,A,8455.89,6505.77,1950.119999999999
TRX_01042,CUST_0897,2024-11-15 21:06:25.352892,PROD_001,9,4919.6,3065.48,B,44276.4,27589.32,16687.08
TRX_06380,CUST_0897,2024-11-15 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_05110,CUST_0104,2024-11-15 21:06:25.352892,PROD_027,4,779.45,481.39,C,3117.8,1925.56,1192.2400000000002
TRX_05391,CUST_0777,2024-11-15 21:06:25.352892,PROD_049,7,193.47,101.77,A,1354.29,712.39,641.9
TRX_02450,CUST_0968,2024-11-15 21:06:25.352892,PROD_005,5,3619.52,2769.28,C,18097.6,13846.400000000001,4251.199999999997
TRX_05613,CUST_0158,2024-11-15 21:06:25.352892,PROD_018,2,1252.16,565.29,B,2504.32,1130.58,1373.7400000000002
TRX_04133,CUST_0025,2024-11-15 21:06:25.352892,PROD_034,7,1276.64,563.92,C,8936.480000000001,3947.4399999999996,4989.040000000002
TRX_00173,CUST_0128,2024-11-15 21:06:25.352892,PROD_000,8,3477.55,2692.13,C,27820.4,21537.04,6283.360000000001
TRX_06400,CUST_0349,2024-11-15 21:06:25.352892,PROD_033,8,1277.14,753.49,B,10217.12,6027.92,4189.200000000001
TRX_07701,CUST_0805,2024-11-16 21:06:25.352892,PROD_006,2,2005.7,1109.97,B,4011.4,2219.94,1791.46
TRX_06734,CUST_0903,2024-11-16 21:06:25.352892,PROD_014,5,1217.51,704.43,C,6087.55,3522.1499999999996,2565.4000000000005
TRX_09378,CUST_0942,2024-11-16 21:06:25.352892,PROD_003,4,3651.36,2409.85,C,14605.44,9639.4,4966.040000000001
TRX_03270,CUST_0395,2024-11-16 21:06:25.352892,PROD_009,4,4047.44,2246.43,C,16189.76,8985.72,7204.040000000001
TRX_00532,CUST_0233,2024-11-16 21:06:25.352892,PROD_009,1,4047.44,2246.43,C,4047.44,2246.43,1801.0100000000002
TRX_05690,CUST_0048,2024-11-16 21:06:25.352892,PROD_010,5,2371.76,1797.48,A,11858.800000000001,8987.4,2871.4000000000015
TRX_07616,CUST_0105,2024-11-16 21:06:25.352892,PROD_035,1,832.36,459.51,B,832.36,459.51,372.85
TRX_03220,CUST_0759,2024-11-16 21:06:25.352892,PROD_012,8,2238.69,1000.42,B,17909.52,8003.36,9906.16
TRX_02904,CUST_0797,2024-11-17 21:06:25.352892,PROD_049,3,193.47,101.77,A,580.41,305.31,275.09999999999997
TRX_08864,CUST_0748,2024-11-17 21:06:25.352892,PROD_015,4,2334.71,1409.27,A,9338.84,5637.08,3701.76
TRX_09927,CUST_0023,2024-11-17 21:06:25.352892,PROD_030,7,1761.03,988.12,A,12327.21,6916.84,5410.369999999999
TRX_05082,CUST_0613,2024-11-17 21:06:25.352892,PROD_008,2,3863.62,1945.45,C,7727.24,3890.9,3836.3399999999997
TRX_08905,CUST_0848,2024-11-17 21:06:25.352892,PROD_013,1,1832.29,982.91,C,1832.29,982.91,849.38
TRX_09089,CUST_0870,2024-11-17 21:06:25.352892,PROD_012,9,2238.69,1000.42,B,20148.21,9003.779999999999,11144.43
TRX_04591,CUST_0277,2024-11-17 21:06:25.352892,PROD_005,6,3619.52,2769.28,C,21717.12,16615.68,5101.439999999999
TRX_09235,CUST_0722,2024-11-17 21:06:25.352892,PROD_007,1,2892.56,2205.63,C,2892.56,2205.63,686.9299999999998
TRX_05747,CUST_0792,2024-11-17 21:06:25.352892,PROD_008,3,3863.62,1945.45,C,11590.86,5836.35,5754.51
TRX_04556,CUST_0347,2024-11-17 21:06:25.352892,PROD_012,3,2238.69,1000.42,B,6716.07,3001.2599999999998,3714.81
TRX_00631,CUST_0846,2024-11-17 21:06:25.352892,PROD_004,3,2138.79,1151.56,A,6416.37,3454.68,2961.69
TRX_01345,CUST_0718,2024-11-17 21:06:25.352892,PROD_038,4,814.93,631.74,C,3259.72,2526.96,732.7599999999998
TRX_08143,CUST_0112,2024-11-17 21:06:25.352892,PROD_014,7,1217.51,704.43,C,8522.57,4931.009999999999,3591.5600000000004
TRX_00342,CUST_0597,2024-11-18 21:06:25.352892,PROD_025,8,1256.24,630.8,B,10049.92,5046.4,5003.52
TRX_06397,CUST_0280,2024-11-18 21:06:25.352892,PROD_012,9,2238.69,1000.42,B,20148.21,9003.779999999999,11144.43
TRX_03852,CUST_0749,2024-11-18 21:06:25.352892,PROD_000,6,3477.55,2692.13,C,20865.300000000003,16152.78,4712.520000000002
TRX_06607,CUST_0369,2024-11-18 21:06:25.352892,PROD_001,3,4919.6,3065.48,B,14758.800000000001,9196.44,5562.360000000001
TRX_01010,CUST_0869,2024-11-18 21:06:25.352892,PROD_009,2,4047.44,2246.43,C,8094.88,4492.86,3602.0200000000004
TRX_01829,CUST_0948,2024-11-18 21:06:25.352892,PROD_014,7,1217.51,704.43,C,8522.57,4931.009999999999,3591.5600000000004
TRX_08737,CUST_0902,2024-11-18 21:06:25.352892,PROD_008,7,3863.62,1945.45,C,27045.34,13618.15,13427.19
TRX_08523,CUST_0338,2024-11-18 21:06:25.352892,PROD_011,3,1261.29,981.75,C,3783.87,2945.25,838.6199999999999
TRX_08357,CUST_0041,2024-11-18 21:06:25.352892,PROD_014,1,1217.51,704.43,C,1217.51,704.43,513.08
TRX_01518,CUST_0361,2024-11-18 21:06:25.352892,PROD_009,8,4047.44,2246.43,C,32379.52,17971.44,14408.080000000002
TRX_02865,CUST_0344,2024-11-18 21:06:25.352892,PROD_015,8,2334.71,1409.27,A,18677.68,11274.16,7403.52
TRX_07322,CUST_0763,2024-11-18 21:06:25.352892,PROD_003,5,3651.36,2409.85,C,18256.8,12049.25,6207.549999999999
TRX_04699,CUST_0260,2024-11-18 21:06:25.352892,PROD_040,1,350.07,212.5,B,350.07,212.5,137.57
TRX_09411,CUST_0641,2024-11-19 21:06:25.352892,PROD_009,7,4047.44,2246.43,C,28332.08,15725.009999999998,12607.070000000003
TRX_04033,CUST_0712,2024-11-19 21:06:25.352892,PROD_012,3,2238.69,1000.42,B,6716.07,3001.2599999999998,3714.81
TRX_09862,CUST_0003,2024-11-19 21:06:25.352892,PROD_004,4,2138.79,1151.56,A,8555.16,4606.24,3948.92
TRX_04843,CUST_0640,2024-11-19 21:06:25.352892,PROD_023,5,1571.04,937.74,C,7855.2,4688.7,3166.5
TRX_09579,CUST_0159,2024-11-19 21:06:25.352892,PROD_035,9,832.36,459.51,B,7491.24,4135.59,3355.6499999999996
TRX_08684,CUST_0586,2024-11-19 21:06:25.352892,PROD_033,7,1277.14,753.49,B,8939.980000000001,5274.43,3665.550000000001
TRX_07634,CUST_0139,2024-11-19 21:06:25.352892,PROD_011,9,1261.29,981.75,C,11351.61,8835.75,2515.8600000000006
TRX_02441,CUST_0832,2024-11-19 21:06:25.352892,PROD_007,3,2892.56,2205.63,C,8677.68,6616.89,2060.79
TRX_09685,CUST_0787,2024-11-19 21:06:25.352892,PROD_027,1,779.45,481.39,C,779.45,481.39,298.06000000000006
TRX_05193,CUST_0717,2024-11-19 21:06:25.352892,PROD_008,1,3863.62,1945.45,C,3863.62,1945.45,1918.1699999999998
TRX_00667,CUST_0572,2024-11-19 21:06:25.352892,PROD_028,3,1203.13,842.54,B,3609.3900000000003,2527.62,1081.7700000000004
TRX_07517,CUST_0271,2024-11-19 21:06:25.352892,PROD_039,5,482.65,272.99,A,2413.25,1364.95,1048.3
TRX_01753,CUST_0669,2024-11-20 21:06:25.352892,PROD_002,9,2092.37,1191.71,B,18831.329999999998,10725.39,8105.939999999999
TRX_00544,CUST_0484,2024-11-20 21:06:25.352892,PROD_015,8,2334.71,1409.27,A,18677.68,11274.16,7403.52
TRX_00052,CUST_0524,2024-11-20 21:06:25.352892,PROD_002,6,2092.37,1191.71,B,12554.22,7150.26,5403.959999999999
TRX_05822,CUST_0999,2024-11-20 21:06:25.352892,PROD_001,5,4919.6,3065.48,B,24598.0,15327.4,9270.6
TRX_04892,CUST_0130,2024-11-20 21:06:25.352892,PROD_002,7,2092.37,1191.71,B,14646.59,8341.970000000001,6304.619999999999
TRX_09631,CUST_0839,2024-11-20 21:06:25.352892,PROD_004,4,2138.79,1151.56,A,8555.16,4606.24,3948.92
TRX_07343,CUST_0915,2024-11-20 21:06:25.352892,PROD_028,1,1203.13,842.54,B,1203.13,842.54,360.59000000000015
TRX_02920,CUST_0334,2024-11-20 21:06:25.352892,PROD_004,1,2138.79,1151.56,A,2138.79,1151.56,987.23
TRX_05556,CUST_0220,2024-11-20 21:06:25.352892,PROD_005,3,3619.52,2769.28,C,10858.56,8307.84,2550.7199999999993
TRX_02023,CUST_0125,2024-11-20 21:06:25.352892,PROD_004,1,2138.79,1151.56,A,2138.79,1151.56,987.23
TRX_01836,CUST_0086,2024-11-20 21:06:25.352892,PROD_006,4,2005.7,1109.97,B,8022.8,4439.88,3582.92
TRX_02633,CUST_0102,2024-11-20 21:06:25.352892,PROD_003,9,3651.36,2409.85,C,32862.24,21688.649999999998,11173.59
TRX_02238,CUST_0296,2024-11-20 21:06:25.352892,PROD_000,6,3477.55,2692.13,C,20865.300000000003,16152.78,4712.520000000002
TRX_01385,CUST_0365,2024-11-21 21:06:25.352892,PROD_010,3,2371.76,1797.48,A,7115.280000000001,5392.4400000000005,1722.8400000000001
TRX_08118,CUST_0688,2024-11-21 21:06:25.352892,PROD_017,9,1983.19,1044.85,B,17848.71,9403.65,8445.06
TRX_08951,CUST_0632,2024-11-21 21:06:25.352892,PROD_016,6,1150.83,720.2,C,6904.98,4321.200000000001,2583.779999999999
TRX_03322,CUST_0108,2024-11-21 21:06:25.352892,PROD_006,5,2005.7,1109.97,B,10028.5,5549.85,4478.65
TRX_02815,CUST_0345,2024-11-21 21:06:25.352892,PROD_003,5,3651.36,2409.85,C,18256.8,12049.25,6207.549999999999
TRX_00045,CUST_0809,2024-11-21 21:06:25.352892,PROD_009,3,4047.44,2246.43,C,12142.32,6739.289999999999,5403.030000000001
TRX_04465,CUST_0837,2024-11-21 21:06:25.352892,PROD_014,6,1217.51,704.43,C,7305.0599999999995,4226.58,3078.4799999999996
TRX_03923,CUST_0434,2024-11-22 21:06:25.352892,PROD_008,7,3863.62,1945.45,C,27045.34,13618.15,13427.19
TRX_07512,CUST_0982,2024-11-22 21:06:25.352892,PROD_011,8,1261.29,981.75,C,10090.32,7854.0,2236.3199999999997
TRX_05019,CUST_0263,2024-11-22 21:06:25.352892,PROD_006,1,2005.7,1109.97,B,2005.7,1109.97,895.73
TRX_05314,CUST_0421,2024-11-22 21:06:25.352892,PROD_017,5,1983.19,1044.85,B,9915.95,5224.25,4691.700000000001
TRX_01125,CUST_0283,2024-11-22 21:06:25.352892,PROD_009,9,4047.44,2246.43,C,36426.96,20217.87,16209.09
TRX_09894,CUST_0286,2024-11-22 21:06:25.352892,PROD_006,7,2005.7,1109.97,B,14039.9,7769.79,6270.11
TRX_03293,CUST_0692,2024-11-22 21:06:25.352892,PROD_013,9,1832.29,982.91,C,16490.61,8846.19,7644.42
TRX_04297,CUST_0354,2024-11-22 21:06:25.352892,PROD_019,5,2818.63,2168.59,A,14093.150000000001,10842.95,3250.2000000000007
TRX_07089,CUST_0476,2024-11-22 21:06:25.352892,PROD_013,8,1832.29,982.91,C,14658.32,7863.28,6795.04
TRX_03471,CUST_0410,2024-11-22 21:06:25.352892,PROD_012,4,2238.69,1000.42,B,8954.76,4001.68,4953.08
TRX_07501,CUST_0688,2024-11-22 21:06:25.352892,PROD_012,6,2238.69,1000.42,B,13432.14,6002.5199999999995,7429.62
